figure1,corrAns,n,stim_resp.corr_mean,stim_resp.corr_raw,stim_resp.corr_std,stim_resp.keys_raw,stim_resp.rt_mean,stim_resp.rt_raw,stim_resp.rt_std,order
16.BMP,b,1.0,1.0,1.0,0.0,'b',25.109298706054688,25.109298706054688,0.0,47.0
4.BMP,a,1.0,1.0,1.0,0.0,'a',7.921844482421875,7.921844482421875,0.0,5.0
3.BMP,a,1.0,1.0,1.0,0.0,'a',13.294727325439453,13.294727325439453,0.0,23.0
11.BMP,b,1.0,1.0,1.0,0.0,'b',11.579148292541504,11.579148292541504,0.0,13.0
1.BMP,a,1.0,1.0,1.0,0.0,'a',17.012962341308594,17.012962341308594,0.0,50.0
9.BMP,a,1.0,1.0,1.0,0.0,'a',26.60448455810547,26.60448455810547,0.0,18.0
13.BMP,b,1.0,1.0,1.0,0.0,'b',12.11839485168457,12.11839485168457,0.0,6.0
22.BMP,a,1.0,1.0,1.0,0.0,'a',9.392141342163086,9.392141342163086,0.0,48.0
206.bmp,b,1.0,1.0,1.0,0.0,'b',8.719841003417969,8.719841003417969,0.0,9.0
23.BMP,a,1.0,1.0,1.0,0.0,'a',16.292896270751953,16.292896270751953,0.0,25.0
54.BMP,b,1.0,0.0,0.0,0.0,'a',22.13553810119629,22.13553810119629,0.0,45.0
49.BMP,a,1.0,1.0,1.0,0.0,'a',15.947029113769531,15.947029113769531,0.0,51.0
56.BMP,b,1.0,1.0,1.0,0.0,'b',14.742593765258789,14.742593765258789,0.0,44.0
59.BMP,b,1.0,1.0,1.0,0.0,'b',7.893636703491211,7.893636703491211,0.0,3.0
209.bmp,b,1.0,1.0,1.0,0.0,'b',12.024592399597168,12.024592399597168,0.0,20.0
46.BMP,a,1.0,1.0,1.0,0.0,'a',11.673230171203613,11.673230171203613,0.0,40.0
60.BMP,a,1.0,0.0,0.0,0.0,'b',14.707255363464355,14.707255363464355,0.0,42.0
208.bmp,a,1.0,1.0,1.0,0.0,'a',29.08405113220215,29.08405113220215,0.0,56.0
42.BMP,a,1.0,1.0,1.0,0.0,'a',12.772363662719727,12.772363662719727,0.0,17.0
213.bmp,b,1.0,1.0,1.0,0.0,'b',14.173053741455078,14.173053741455078,0.0,55.0
33.BMP,b,1.0,1.0,1.0,0.0,'b',20.489961624145508,20.489961624145508,0.0,10.0
97.jpg,b,1.0,1.0,1.0,0.0,'b',22.062767028808594,22.062767028808594,0.0,31.0
83.BMP,a,1.0,1.0,1.0,0.0,'a',4.8270978927612305,4.8270978927612305,0.0,11.0
114.jpg,a,1.0,1.0,1.0,0.0,'a',8.366199493408203,8.366199493408203,0.0,52.0
120.jpg,b,1.0,1.0,1.0,0.0,'b',15.682500839233398,15.682500839233398,0.0,30.0
93.jpg,a,1.0,1.0,1.0,0.0,'a',7.060264587402344,7.060264587402344,0.0,0.0
73.BMP,b,1.0,1.0,1.0,0.0,'b',4.667164325714111,4.667164325714111,0.0,38.0
89.BMP,a,1.0,0.0,0.0,0.0,'b',10.454440116882324,10.454440116882324,0.0,14.0
98.jpg,b,1.0,1.0,1.0,0.0,'b',15.832064628601074,15.832064628601074,0.0,8.0
96.jpg,a,1.0,1.0,1.0,0.0,'a',6.38046932220459,6.38046932220459,0.0,26.0
82.BMP,a,1.0,1.0,1.0,0.0,'a',2.6531310081481934,2.6531310081481934,0.0,53.0
105.jpg,b,1.0,0.0,0.0,0.0,'a',10.58098316192627,10.58098316192627,0.0,28.0
66.BMP,b,1.0,1.0,1.0,0.0,'b',4.244847297668457,4.244847297668457,0.0,24.0
113.jpg,b,1.0,0.0,0.0,0.0,'a',18.0234432220459,18.0234432220459,0.0,27.0
99.jpg,b,1.0,1.0,1.0,0.0,'b',29.242931365966797,29.242931365966797,0.0,32.0
101.jpg,b,1.0,1.0,1.0,0.0,'b',6.998661994934082,6.998661994934082,0.0,15.0
118.jpg,a,1.0,1.0,1.0,0.0,'a',30.089548110961914,30.089548110961914,0.0,19.0
76.BMP,b,1.0,1.0,1.0,0.0,'b',9.298188209533691,9.298188209533691,0.0,36.0
72.BMP,b,1.0,0.0,0.0,0.0,'a',5.253386497497559,5.253386497497559,0.0,60.0
130.bmp,b,1.0,1.0,1.0,0.0,'b',12.692638397216797,12.692638397216797,0.0,34.0
131.bmp,a,1.0,1.0,1.0,0.0,'a',7.62686014175415,7.62686014175415,0.0,21.0
133.bmp,a,1.0,1.0,1.0,0.0,'a',20.848804473876953,20.848804473876953,0.0,49.0
128.bmp,b,1.0,1.0,1.0,0.0,'b',18.89447021484375,18.89447021484375,0.0,57.0
136.bmp,a,1.0,1.0,1.0,0.0,'a',37.14488983154297,37.14488983154297,0.0,59.0
137.bmp,b,1.0,1.0,1.0,0.0,'b',36.37251663208008,36.37251663208008,0.0,22.0
126.bmp,a,1.0,1.0,1.0,0.0,'a',7.227508544921875,7.227508544921875,0.0,37.0
140.bmp,a,1.0,1.0,1.0,0.0,'a',8.183821678161621,8.183821678161621,0.0,16.0
147.bmp,a,1.0,1.0,1.0,0.0,'a',28.060136795043945,28.060136795043945,0.0,58.0
127.bmp,b,1.0,1.0,1.0,0.0,'b',10.54746150970459,10.54746150970459,0.0,1.0
38.BMP,b,1.0,1.0,1.0,0.0,'b',15.92116928100586,15.92116928100586,0.0,41.0
303.bmp,a,1.0,1.0,1.0,0.0,'a',11.946167945861816,11.946167945861816,0.0,54.0
306.bmp,b,1.0,1.0,1.0,0.0,'b',19.873872756958008,19.873872756958008,0.0,33.0
309.bmp,b,1.0,0.0,0.0,0.0,'a',43.89468765258789,43.89468765258789,0.0,4.0
312.bmp,b,1.0,0.0,0.0,0.0,'a',11.520092010498047,11.520092010498047,0.0,12.0
315.bmp,b,1.0,1.0,1.0,0.0,'b',10.423922538757324,10.423922538757324,0.0,46.0
318.bmp,b,1.0,0.0,0.0,0.0,'a',18.719621658325195,18.719621658325195,0.0,43.0
321.bmp,a,1.0,0.0,0.0,0.0,'b',23.664501190185547,23.664501190185547,0.0,7.0
324.bmp,b,1.0,0.0,0.0,0.0,'a',33.877716064453125,33.877716064453125,0.0,35.0
327.bmp,b,1.0,1.0,1.0,0.0,'b',30.21329689025879,30.21329689025879,0.0,29.0
330.bmp,a,1.0,1.0,1.0,0.0,'a',50.80525588989258,50.80525588989258,0.0,2.0
331.bmp,b,1.0,1.0,1.0,0.0,'b',36.22975158691406,36.22975158691406,0.0,39.0

extraInfo
participant,00047
date,2023-05-26_13h13.58.368
expName,codetms_version3
psychopyVersion,2022.2.5
frameRate,None
